DATE,VXVCLS,VXNCLS,VXDCLS
2015-01-22,18.60,17.08,15.43
2015-01-23,19.00,17.06,15.84
2015-01-26,18.03,16.97,15.08
2015-01-27,19.11,19.22,16.85
2015-01-28,21.44,21.39,19.34
2015-01-29,20.00,19.48,16.80
2015-01-30,21.82,21.59,19.95
2015-02-02,20.91,20.79,18.86
2015-02-03,19.49,18.81,16.94
2015-02-04,20.43,19.16,17.51
2015-02-05,19.27,18.18,16.48
2015-02-06,19.88,18.41,16.97
2015-02-09,20.67,19.12,17.94
2015-02-10,19.73,17.46,17.03
2015-02-11,19.71,17.39,16.94
2015-02-12,18.34,16.10,15.80
2015-02-13,18.13,15.15,14.85
2015-02-16,.,.,.
2015-02-17,18.38,15.96,15.48
2015-02-18,18.66,15.90,15.16
2015-02-19,18.01,15.44,14.97
2015-02-20,17.29,14.67,13.88
2015-02-23,17.54,14.87,14.03
2015-02-24,16.71,14.26,13.05
2015-02-25,16.87,14.38,13.18
2015-02-26,16.85,14.33,13.31
2015-02-27,16.89,14.62,13.23
2015-03-02,16.46,14.27,12.96
2015-03-03,16.78,14.98,13.47
2015-03-04,16.91,15.59,13.89
2015-03-05,16.64,15.22,13.60
2015-03-06,17.51,16.75,14.70
2015-03-09,17.31,16.44,14.35
2015-03-10,18.26,18.02,15.67
2015-03-11,18.53,18.42,16.14
2015-03-12,17.39,17.15,14.84
2015-03-13,17.89,17.55,15.44
2015-03-16,17.40,16.91,15.30
2015-03-17,17.48,16.60,15.42
2015-03-18,16.43,14.99,13.79
2015-03-19,16.97,14.71,13.94
2015-03-20,16.71,13.82,13.03
2015-03-23,16.53,14.44,13.42
2015-03-24,16.59,14.62,13.64
2015-03-25,17.57,17.33,15.38
2015-03-26,17.57,17.50,15.52
2015-03-27,17.39,16.89,15.06
2015-03-30,16.92,16.06,14.48
2015-03-31,17.54,17.29,15.41
2015-04-01,17.34,17.35,15.25
2015-04-02,17.22,16.72,15.04
2015-04-03,.,.,.
2015-04-06,16.82,16.58,14.86
2015-04-07,16.80,16.39,14.79
2015-04-08,16.40,15.45,14.34
2015-04-09,16.02,14.70,13.75
2015-04-10,15.46,14.10,13.34
2015-04-13,16.32,15.45,14.49
2015-04-14,15.85,15.46,13.93
2015-04-15,15.69,14.63,13.23
2015-04-16,15.33,14.50,12.81
2015-04-17,16.14,16.03,14.27
2015-04-20,15.58,14.86,13.45
2015-04-21,15.52,14.93,13.77
2015-04-22,15.46,14.68,13.52
2015-04-23,15.17,14.22,13.39
2015-04-24,15.26,14.20,13.30
2015-04-27,15.93,15.18,13.96
2015-04-28,15.31,14.88,13.38
2015-04-29,15.97,15.47,14.10
2015-04-30,16.48,16.51,15.09
2015-05-01,15.38,15.07,13.79
2015-05-04,15.43,15.15,13.88
2015-05-05,16.32,16.66,14.82
2015-05-06,16.72,17.79,15.45
2015-05-07,16.74,17.37,15.37
2015-05-08,15.56,15.38,13.54
2015-05-11,16.10,15.56,13.84
2015-05-12,16.40,15.96,13.80
2015-05-13,16.29,15.62,13.70
2015-05-14,15.91,14.31,12.90
2015-05-15,15.57,13.89,12.44
2015-05-18,15.23,13.95,12.85
2015-05-19,15.28,14.15,12.82
2015-05-20,15.15,14.00,12.87
2015-05-21,14.61,13.38,12.46
2015-05-22,14.48,13.23,12.59
2015-05-25,.,.,.
2015-05-26,15.48,15.15,14.14
2015-05-27,14.99,13.96,13.51
2015-05-28,15.01,14.22,13.58
2015-05-29,15.38,14.75,13.92
2015-06-01,15.41,14.98,14.14
2015-06-02,15.71,15.46,14.37
2015-06-03,15.36,15.03,13.83
2015-06-04,16.28,15.79,15.06
2015-06-05,15.96,15.77,14.66
2015-06-08,16.60,16.94,15.34
2015-06-09,16.25,16.49,14.96
2015-06-10,15.33,15.07,13.56
2015-06-11,15.10,14.64,13.15
2015-06-12,15.61,15.16,13.85
2015-06-15,16.62,16.34,15.38
2015-06-16,16.20,16.00,14.92
2015-06-17,16.22,15.41,14.57
2015-06-18,15.44,13.88,13.45
2015-06-19,15.91,14.61,13.82
2015-06-22,14.99,13.83,12.97
2015-06-23,14.54,13.52,12.47
2015-06-24,15.18,14.24,13.63
2015-06-25,15.52,14.85,14.38
2015-06-26,15.46,15.33,14.15
2015-06-29,18.72,19.81,18.69
2015-06-30,18.47,19.34,18.30
2015-07-01,16.79,17.56,16.39
2015-07-02,17.68,17.66,17.00
2015-07-03,.,.,.
2015-07-06,18.04,17.91,17.09
2015-07-07,17.02,17.34,16.27
2015-07-08,19.25,20.07,19.24
2015-07-09,19.78,20.32,19.17
2015-07-10,17.73,17.92,16.84
2015-07-13,15.94,15.02,13.66
2015-07-14,15.46,14.27,13.03
2015-07-15,15.60,14.17,13.05
2015-07-16,14.73,12.59,12.31
2015-07-17,14.61,12.93,12.11
2015-07-20,14.85,14.03,12.79
2015-07-21,14.75,14.49,12.80
2015-07-22,14.81,14.17,12.69
2015-07-23,14.93,14.14,13.36
2015-07-24,15.65,15.85,13.99
2015-07-27,16.78,17.49,15.79
2015-07-28,15.43,15.51,14.10
2015-07-29,14.92,14.96,13.28
2015-07-30,14.71,14.44,12.96
2015-07-31,14.90,14.59,12.96
2015-08-03,14.84,15.18,13.62
2015-08-04,15.13,15.67,13.95
2015-08-05,14.88,15.13,13.76
2015-08-06,15.55,16.90,14.76
2015-08-07,15.42,16.90,14.67
2015-08-10,14.99,15.87,13.70
2015-08-11,15.94,17.45,15.30
2015-08-12,15.87,17.24,15.63
2015-08-13,15.75,16.95,14.67
2015-08-14,15.51,16.41,14.13
2015-08-17,15.21,15.55,13.81
2015-08-18,15.61,16.00,14.30
2015-08-19,16.50,17.36,15.68
2015-08-20,18.83,21.61,19.73
2015-08-21,23.47,30.20,28.03
2015-08-24,31.14,42.95,33.11
2015-08-25,29.58,38.32,34.51
2015-08-26,25.65,31.37,29.61
2015-08-27,24.86,28.46,25.51
2015-08-28,25.34,28.75,25.31
2015-08-31,26.53,29.92,27.01
2015-09-01,29.53,32.95,29.80
2015-09-02,26.19,28.41,25.20
2015-09-03,26.20,28.10,24.83
2015-09-04,28.07,28.92,26.92
2015-09-07,.,.,.
2015-09-08,25.69,26.56,24.86
2015-09-09,26.31,27.51,25.40
2015-09-10,25.65,26.44,24.77
2015-09-11,24.68,25.02,23.00
2015-09-14,23.70,25.44,23.50
2015-09-15,23.12,24.02,21.87
2015-09-16,22.33,22.58,20.51
2015-09-17,21.14,22.63,21.44
2015-09-18,23.20,23.60,21.36
2015-09-21,21.59,22.50,19.40
2015-09-22,23.28,24.58,21.14
2015-09-23,22.88,23.78,20.80
2015-09-24,23.46,24.72,22.12
2015-09-25,24.40,25.16,21.94
2015-09-28,26.38,28.99,25.06
2015-09-29,26.00,28.94,24.43
2015-09-30,24.75,26.82,22.53
2015-10-01,23.83,25.58,21.59
2015-10-02,22.60,23.71,19.95
2015-10-05,21.33,22.82,18.87
2015-10-06,21.59,22.65,18.52
2015-10-07,20.71,21.78,17.64
2015-10-08,20.09,20.91,16.96
2015-10-09,19.85,20.50,16.56
2015-10-12,19.26,19.01,14.59
2015-10-13,20.50,20.15,16.20
2015-10-14,20.81,20.71,16.42
2015-10-15,19.43,18.07,14.70
2015-10-16,18.67,17.20,14.37
2015-10-19,17.86,16.86,14.14
2015-10-20,18.60,17.95,14.72
2015-10-21,19.46,18.98,15.72
2015-10-22,17.16,15.63,14.25
2015-10-23,17.48,16.60,14.19
2015-10-26,17.99,17.75,15.00
2015-10-27,18.14,17.92,15.33
2015-10-28,17.49,16.94,14.42
2015-10-29,17.81,17.17,14.62
2015-10-30,18.40,17.30,15.08
2015-11-02,17.42,16.56,14.29
2015-11-03,17.47,16.77,14.54
2015-11-04,18.31,17.22,15.27
2015-11-05,17.81,17.20,14.92
2015-11-06,17.45,16.36,14.20
2015-11-09,18.85,18.03,15.99
2015-11-10,18.02,17.32,15.26
2015-11-11,18.45,17.72,15.69
2015-11-12,20.17,18.92,17.55
2015-11-13,21.58,21.24,19.17
2015-11-16,19.98,18.79,17.42
2015-11-17,20.43,19.34,17.80
2015-11-18,19.22,17.76,16.36
2015-11-19,19.64,17.94,16.18
2015-11-20,18.94,17.03,14.92
2015-11-23,18.63,17.31,15.15
2015-11-24,18.71,17.48,15.30
2015-11-25,18.19,16.98,14.79
2015-11-26,.,.,.
2015-11-27,17.35,17.13,15.13
2015-11-30,18.49,18.10,15.83
2015-12-01,17.58,17.15,15.00
2015-12-02,18.33,17.83,15.84
2015-12-03,20.11,19.72,17.60
2015-12-04,18.17,16.66,14.96
2015-12-07,18.65,17.60,15.71
2015-12-08,20.06,18.84,17.31
2015-12-09,21.05,20.45,18.50
2015-12-10,20.76,20.11,18.21
2015-12-11,24.38,24.38,22.57
2015-12-14,23.30,23.11,20.89
2015-12-15,21.86,21.51,19.26
2015-12-16,19.57,18.79,16.69
2015-12-17,20.37,20.28,17.53
2015-12-18,21.26,21.50,19.30
2015-12-21,21.11,20.22,18.13
2015-12-22,19.84,18.38,16.44
2015-12-23,19.33,17.68,15.71
2015-12-24,19.69,17.81,15.65
2015-12-25,.,.,.
2015-12-28,19.68,18.87,16.73
2015-12-29,19.10,17.84,15.92
2015-12-30,19.59,18.88,16.56
2015-12-31,19.80,19.63,17.01
2016-01-01,.,.,.
2016-01-04,22.01,22.42,19.12
2016-01-05,20.52,21.56,18.89
2016-01-06,21.27,22.48,19.62
2016-01-07,24.62,26.77,22.87
2016-01-08,26.23,28.33,25.05
2016-01-11,24.73,26.41,22.72
2016-01-12,22.53,24.16,21.52
2016-01-13,24.89,27.11,23.47
2016-01-14,23.53,25.96,22.50
2016-01-15,26.88,29.13,25.57
2016-01-18,.,.,.
2016-01-19,26.44,29.32,25.18
2016-01-20,27.81,30.84,26.98
2016-01-21,26.71,30.23,25.46
2016-01-22,24.28,25.74,21.93
2016-01-25,25.25,27.54,23.46
2016-01-26,23.29,26.42,21.85
2016-01-27,24.47,27.27,22.19
2016-01-28,24.02,26.32,21.63
2016-01-29,22.66,23.64,19.57
2016-02-01,22.01,23.06,19.86
2016-02-02,23.41,25.08,21.33
2016-02-03,23.20,25.05,20.99
2016-02-04,23.66,25.35,20.94
2016-02-05,24.48,27.65,22.13
2016-02-08,25.98,31.46,24.66
2016-02-09,26.80,31.91,25.21
2016-02-10,26.72,31.26,25.07
2016-02-11,27.72,31.87,27.39
2016-02-12,26.23,29.74,24.58
2016-02-15,.,.,.
2016-02-16,25.01,28.67,23.29
2016-02-17,23.55,27.19,21.35
2016-02-18,23.20,26.60,20.51
2016-02-19,22.80,24.91,19.46
2016-02-22,21.62,23.81,18.44
2016-02-23,22.44,25.30,19.87
2016-02-24,22.34,24.00,19.94
2016-02-25,21.24,22.62,18.20
2016-02-26,21.86,23.08,19.09
2016-02-29,22.39,23.55,19.77
2016-03-01,20.28,20.77,17.51
2016-03-02,19.92,20.60,16.82
2016-03-03,19.49,20.75,16.71
2016-03-04,19.63,20.81,16.77
2016-03-07,19.90,21.61,16.99
2016-03-08,21.04,22.72,17.67
2016-03-09,20.75,21.89,17.54
2016-03-10,20.71,21.49,17.27
2016-03-11,19.47,19.65,16.37
2016-03-14,19.42,19.57,16.12
2016-03-15,19.33,19.46,15.84
2016-03-16,18.48,17.80,14.34
2016-03-17,18.14,17.65,13.59
2016-03-18,17.93,17.20,13.25
2016-03-21,17.59,17.17,13.41
2016-03-22,17.75,16.98,13.79
2016-03-23,18.30,17.75,14.33
2016-03-24,18.27,17.31,14.19
2016-03-25,.,.,.
2016-03-28,18.30,18.39,14.65
2016-03-29,17.24,16.90,13.69
2016-03-30,16.92,16.53,13.26
2016-03-31,17.08,16.85,13.74
2016-04-01,16.50,15.84,13.59
2016-04-04,17.23,16.85,14.28
2016-04-05,18.38,18.02,15.40
2016-04-06,17.28,16.64,14.74
2016-04-07,18.86,18.62,15.70
2016-04-08,18.32,18.48,15.33
2016-04-11,18.89,18.59,14.91
2016-04-12,17.97,17.48,13.97
2016-04-13,17.26,16.26,12.85
2016-04-14,17.24,16.60,12.72
2016-04-15,17.16,16.05,12.79
2016-04-18,16.51,16.04,13.11
2016-04-19,16.47,16.43,12.78
2016-04-20,16.60,16.31,12.99
2016-04-21,17.14,16.57,13.49
2016-04-22,16.64,16.61,13.15
2016-04-25,17.22,17.21,13.84
2016-04-26,16.92,17.26,13.93
2016-04-27,16.77,17.06,13.65
2016-04-28,17.78,18.07,14.88
2016-04-29,18.45,19.30,15.01
2016-05-02,17.78,18.28,14.52
2016-05-03,18.57,19.02,15.28
2016-05-04,18.91,19.32,15.67
2016-05-05,18.92,19.14,15.58
2016-05-06,18.27,17.54,14.43
2016-05-09,18.05,17.38,14.49
2016-05-10,17.18,16.27,13.82
2016-05-11,18.02,17.16,14.78
2016-05-12,17.75,17.26,14.34
2016-05-13,18.25,17.10,15.22
2016-05-16,17.70,16.37,14.46
2016-05-17,18.43,17.60,15.06
2016-05-18,18.54,17.41,15.31
2016-05-19,18.77,17.88,15.74
2016-05-20,18.05,16.40,14.48
2016-05-23,18.15,16.85,14.67
2016-05-24,17.08,15.32,13.57
2016-05-25,16.77,15.01,13.14
2016-05-26,16.56,14.71,12.81
2016-05-27,16.31,14.55,12.44
2016-05-30,.,.,.
2016-05-31,16.63,15.25,13.70
2016-06-01,16.70,15.39,13.57
2016-06-02,16.37,15.15,13.09
2016-06-03,16.49,15.03,12.66
2016-06-06,16.44,15.25,13.24
2016-06-07,16.63,15.26,12.79
2016-06-08,16.79,15.27,13.11
2016-06-09,17.32,15.68,13.72
2016-06-10,18.94,17.64,14.86
2016-06-13,21.87,20.61,18.44
2016-06-14,21.94,20.43,18.20
2016-06-15,21.81,20.19,18.17
2016-06-16,21.16,19.83,17.70
2016-06-17,21.31,20.25,17.68
2016-06-20,19.81,19.31,16.79
2016-06-21,19.69,19.59,17.16
2016-06-22,21.08,21.64,19.30
2016-06-23,18.42,18.21,16.30
2016-06-24,23.93,24.88,22.71
2016-06-27,23.68,24.39,21.95
2016-06-28,20.26,20.11,17.97
2016-06-29,18.73,18.47,15.87
2016-06-30,18.09,17.58,15.15
2016-07-01,17.65,16.83,14.26
2016-07-04,.,.,.
2016-07-05,18.24,17.92,15.08
2016-07-06,17.74,17.49,15.58
2016-07-07,17.76,17.28,14.72
2016-07-08,16.49,15.74,13.43
2016-07-11,16.49,15.11,12.61
2016-07-12,16.17,15.09,12.76
2016-07-13,15.97,15.24,12.27
2016-07-14,15.86,14.66,12.08
2016-07-15,15.99,14.29,11.75
2016-07-18,15.77,14.71,12.09
2016-07-19,15.74,14.57,11.70
2016-07-20,15.44,14.27,11.65
2016-07-21,16.10,14.98,12.59
2016-07-22,15.80,14.59,12.00
2016-07-25,16.27,15.60,13.00
2016-07-26,16.32,15.93,13.02
2016-07-27,16.10,15.14,12.43
2016-07-28,16.00,14.84,12.24
2016-07-29,15.42,13.97,11.98
2016-08-01,15.70,14.52,12.56
2016-08-02,16.39,15.41,13.17
2016-08-03,16.08,15.18,12.79
2016-08-04,15.71,14.47,12.53
2016-08-05,15.14,13.77,11.85
2016-08-08,15.16,14.06,11.76
2016-08-09,15.11,14.19,11.41
2016-08-10,15.41,14.55,11.69
2016-08-11,15.30,14.31,11.62
2016-08-12,15.26,13.99,11.61
2016-08-15,15.38,14.01,11.44
2016-08-16,16.02,14.92,12.10
2016-08-17,15.52,14.76,11.60
2016-08-18,15.16,14.15,11.16
2016-08-19,15.13,13.42,11.09
2016-08-22,15.50,14.00,11.92
2016-08-23,15.42,14.21,12.11
2016-08-24,16.00,15.26,12.72
2016-08-25,16.13,15.36,12.94
2016-08-26,16.24,15.16,12.97
2016-08-29,15.93,15.00,12.72
2016-08-30,16.03,15.11,12.64
2016-08-31,16.14,15.34,12.78
2016-09-01,16.31,15.39,12.85
2016-09-02,15.65,14.32,11.65
2016-09-05,.,.,.
2016-09-06,15.56,14.32,11.98
2016-09-07,15.49,13.89,12.05
2016-09-08,15.81,14.48,12.06
2016-09-09,18.83,17.96,16.48
2016-09-12,17.27,15.31,13.34
2016-09-13,19.05,17.95,16.55
2016-09-14,19.35,18.30,16.75
2016-09-15,18.19,16.39,14.90
2016-09-16,17.88,15.14,14.61
2016-09-19,17.78,16.11,14.86
2016-09-20,17.99,16.55,15.39
2016-09-21,16.66,14.98,13.13
2016-09-22,15.94,13.66,12.08
2016-09-23,16.05,13.98,12.45
2016-09-26,17.28,16.44,14.82
2016-09-27,16.45,15.09,13.52
2016-09-28,16.01,15.03,13.01
2016-09-29,16.87,16.23,14.70
2016-09-30,16.37,15.45,13.76
2016-10-03,16.40,15.86,14.15
2016-10-04,16.47,16.25,14.47
2016-10-05,16.22,15.86,13.94
2016-10-06,16.07,15.70,13.93
2016-10-07,16.44,15.66,14.17
2016-10-10,15.95,15.50,13.63
2016-10-11,16.94,17.02,15.04
2016-10-12,17.02,17.23,15.25
2016-10-13,17.59,17.65,15.82
2016-10-14,17.42,17.40,15.48
2016-10-17,17.47,17.58,15.62
2016-10-18,16.92,16.97,15.06
2016-10-19,16.46,16.41,14.32
2016-10-20,16.23,15.63,13.81
2016-10-21,16.04,15.37,13.78
2016-10-24,15.61,14.93,13.68
2016-10-25,15.81,15.88,14.00
2016-10-26,16.25,16.51,14.59
2016-10-27,16.93,17.33,15.42
2016-10-28,17.37,18.23,16.35
2016-10-31,17.85,19.32,17.29
2016-11-01,18.74,20.66,18.31
2016-11-02,19.18,21.24,18.58
2016-11-03,20.70,22.36,20.63
2016-11-04,21.13,23.03,21.46
2016-11-07,18.15,19.66,18.00
2016-11-08,18.10,20.20,17.93
2016-11-09,16.28,17.15,14.62
2016-11-10,16.75,19.07,14.55
2016-11-11,16.49,18.95,15.02
2016-11-14,16.70,19.70,13.96
2016-11-15,15.75,17.60,13.30
2016-11-16,16.07,17.30,13.61
2016-11-17,15.64,16.02,13.56
2016-11-18,15.52,15.51,13.14
2016-11-21,15.32,14.74,12.66
2016-11-22,15.35,14.28,12.55
2016-11-23,15.43,14.26,12.77
2016-11-24,.,.,.
2016-11-25,15.51,14.39,12.81
2016-11-28,16.02,15.12,13.66
2016-11-29,15.90,14.94,13.17
2016-11-30,16.10,15.13,13.50
2016-12-01,16.67,17.18,13.62
2016-12-02,16.78,16.99,13.58
2016-12-05,15.77,15.87,12.32
2016-12-06,15.48,15.26,12.22
2016-12-07,15.48,15.20,12.07
2016-12-08,15.72,14.82,13.21
2016-12-09,15.22,14.27,12.41
2016-12-12,15.73,13.87,12.09
2016-12-13,15.70,14.33,12.29
2016-12-14,15.87,14.53,12.54
2016-12-15,15.75,14.21,12.30
2016-12-16,15.57,13.23,11.77
2016-12-19,15.31,13.11,11.48
2016-12-20,15.14,13.08,11.45
2016-12-21,15.09,13.26,11.36
2016-12-22,15.29,13.42,11.49
2016-12-23,15.25,13.24,11.54
2016-12-26,.,.,.
2016-12-27,15.36,14.24,12.31
2016-12-28,15.93,15.40,12.91
2016-12-29,16.16,15.56,13.32
2016-12-30,16.54,16.68,13.88
2017-01-02,.,.,.
2017-01-03,15.56,16.06,13.08
2017-01-04,14.84,15.18,12.27
2017-01-05,14.70,14.63,12.04
2017-01-06,14.56,13.85,11.79
2017-01-09,14.63,14.22,12.05
2017-01-10,14.66,14.13,12.05
2017-01-11,14.47,13.94,11.70
2017-01-12,14.58,13.86,11.83
2017-01-13,14.54,13.34,11.73
2017-01-16,.,.,.
2017-01-17,14.89,13.88,12.22
2017-01-18,14.94,13.51,12.79
2017-01-19,15.02,14.06,12.74
2017-01-20,14.49,13.04,11.47
2017-01-23,14.54,13.49,11.88
2017-01-24,13.87,12.64,11.16
2017-01-25,13.61,12.65,10.85
2017-01-26,13.63,12.64,10.67
2017-01-27,13.68,12.30,10.56
2017-01-30,14.41,13.71,12.13
2017-01-31,14.48,14.29,12.25
2017-02-01,14.29,13.09,11.93
2017-02-02,14.59,13.63,12.10
2017-02-03,14.05,12.78,11.36
2017-02-06,14.24,13.01,11.39
2017-02-07,14.35,13.03,11.40
2017-02-08,14.56,12.92,11.81
2017-02-09,14.17,12.65,11.22
2017-02-10,13.91,12.31,10.98
2017-02-13,13.68,12.18,10.84
2017-02-14,13.19,11.69,10.72
2017-02-15,13.41,12.23,11.79
2017-02-16,13.63,12.74,11.60
2017-02-17,13.72,12.07,11.33
2017-02-20,.,.,.
2017-02-21,14.04,12.98,11.74
2017-02-22,14.39,12.56,11.71
2017-02-23,14.74,13.29,11.71
2017-02-24,14.76,12.75,11.34
2017-02-27,14.91,13.19,12.32
2017-02-28,15.28,13.60,12.94
2017-03-01,14.86,12.90,12.41
2017-03-02,14.77,12.71,11.86
2017-03-03,14.26,11.77,11.26
2017-03-06,14.34,12.19,11.34
2017-03-07,14.41,12.13,11.15
2017-03-08,14.54,12.25,11.68
2017-03-09,14.78,12.47,12.07
2017-03-10,14.38,11.90,11.52
2017-03-13,14.36,11.19,10.37
2017-03-14,14.63,11.70,11.40
2017-03-15,14.20,11.28,7.58
2017-03-16,13.78,10.96,10.56
2017-03-17,13.92,10.57,10.33
2017-03-20,13.90,10.31,10.46
2017-03-21,14.62,12.50,11.98
2017-03-22,14.68,12.78,12.38
2017-03-23,14.91,13.70,12.21
2017-03-24,14.55,12.66,12.31
2017-03-27,14.23,12.78,12.12
2017-03-28,13.68,12.12,10.98
2017-03-29,13.43,11.53,10.99
2017-03-30,13.37,11.54,10.97
2017-03-31,13.60,11.75,11.44
2017-04-03,13.67,12.37,11.59
2017-04-04,13.37,12.15,11.23
2017-04-05,14.12,13.14,12.33
2017-04-06,13.66,12.73,11.86
2017-04-07,14.06,13.49,12.14
2017-04-10,14.58,14.22,12.64
2017-04-11,15.16,15.13,13.98
2017-04-12,15.28,15.56,14.13
2017-04-13,15.75,15.90,14.58
2017-04-14,.,.,.
2017-04-17,14.86,15.24,13.71
2017-04-18,14.76,15.47,13.77
2017-04-19,15.08,15.47,14.36
2017-04-20,14.53,14.46,13.04
2017-04-21,14.75,14.87,13.84
2017-04-24,12.90,12.06,10.30
2017-04-25,12.85,12.01,10.36
2017-04-26,12.98,11.95,10.40
2017-04-27,12.80,11.11,10.22
2017-04-28,12.93,11.53,10.49
2017-05-01,12.63,12.20,10.31
2017-05-02,12.83,12.95,10.66
2017-05-03,13.09,11.98,10.73
2017-05-04,12.83,12.18,10.95
2017-05-05,12.85,12.31,10.78
2017-05-08,12.59,11.86,10.41
2017-05-09,12.71,12.67,10.59
2017-05-10,12.91,12.34,10.94
2017-05-11,13.01,12.76,10.84
2017-05-12,12.97,12.30,10.63
2017-05-15,12.78,12.03,10.38
2017-05-16,12.65,11.59,10.42
2017-05-17,15.60,16.46,13.70
2017-05-18,14.97,15.66,13.47
2017-05-19,13.49,13.86,11.09
2017-05-22,12.96,12.88,10.12
2017-05-23,12.90,12.75,10.19
2017-05-24,12.59,12.37,9.71
2017-05-25,12.51,12.58,9.92
2017-05-26,12.44,12.26,9.60
2017-05-29,.,.,.
2017-05-30,12.74,12.90,10.28
2017-05-31,12.63,12.94,10.30
2017-06-01,12.42,12.69,9.90
2017-06-02,12.46,12.91,10.04
2017-06-05,12.85,13.20,10.64
2017-06-06,13.08,13.96,11.06
2017-06-07,13.09,14.05,10.83
2017-06-08,12.76,13.66,10.56
2017-06-09,12.96,18.13,10.59
2017-06-12,13.30,16.98,10.61
2017-06-13,12.73,15.10,10.03
2017-06-14,12.77,16.01,9.99
2017-06-15,12.91,16.20,10.46
2017-06-16,12.71,16.30,9.83
2017-06-19,12.40,14.60,9.94
2017-06-20,12.69,15.29,10.36
2017-06-21,12.76,14.76,10.40
2017-06-22,12.62,14.80,10.22
2017-06-23,12.36,14.47,9.71
2017-06-26,12.27,15.44,9.85
2017-06-27,12.96,17.26,10.86
2017-06-28,12.40,16.05,9.88
2017-06-29,13.15,18.43,10.59
2017-06-30,13.14,17.61,10.53
2017-07-03,13.31,18.74,10.88
2017-07-04,.,.,.
2017-07-05,13.31,17.26,10.86
2017-07-06,14.11,18.00,11.86
2017-07-07,13.52,16.81,11.05
2017-07-10,13.35,16.70,10.87
2017-07-11,13.16,16.42,10.85
2017-07-12,12.78,15.10,10.20
2017-07-13,12.55,14.62,9.91
2017-07-14,12.23,13.80,9.76
2017-07-17,12.28,14.50,9.97
2017-07-18,12.25,13.90,9.88
2017-07-19,12.00,13.95,9.67
2017-07-20,12.04,14.36,9.63
2017-07-21,12.06,14.36,9.55
2017-07-24,12.04,14.59,9.63
2017-07-25,12.05,13.82,9.84
2017-07-26,12.11,13.89,9.70
2017-07-27,12.42,15.89,10.14
2017-07-28,12.58,15.91,10.46
2017-07-31,12.47,15.87,10.37
2017-08-01,12.40,14.83,10.05
2017-08-02,12.56,14.61,10.65
2017-08-03,12.74,14.69,10.26
2017-08-04,12.75,14.09,10.33
2017-08-07,12.66,14.21,10.61
2017-08-08,13.20,15.23,11.47
2017-08-09,13.49,15.43,11.57
2017-08-10,16.21,19.06,15.07
2017-08-11,16.39,17.77,13.89
2017-08-14,13.92,15.06,12.04
2017-08-15,13.90,14.36,11.34
2017-08-16,13.58,14.22,11.12
2017-08-17,16.14,18.60,13.93
2017-08-18,15.65,17.85,13.28
2017-08-21,14.99,17.37,12.53
2017-08-22,13.63,15.21,10.90
2017-08-23,14.33,15.80,11.72
2017-08-24,14.39,15.97,11.59
2017-08-25,13.99,15.52,11.19
2017-08-28,13.99,15.18,11.46
2017-08-29,14.12,15.98,11.66
2017-08-30,14.14,15.12,11.58
2017-08-31,13.80,14.33,11.12
2017-09-01,13.59,14.10,10.62
2017-09-04,.,.,.
2017-09-05,14.58,16.13,12.45
2017-09-06,14.40,15.56,11.77
2017-09-07,14.32,15.40,11.47
2017-09-08,14.69,16.07,12.01
2017-09-11,13.86,14.07,9.63
2017-09-12,13.56,13.37,10.01
2017-09-13,13.23,12.80,9.96
2017-09-14,13.16,13.40,9.84
2017-09-15,12.96,12.51,9.84
2017-09-18,12.69,13.61,9.76
2017-09-19,12.73,13.30,9.95
2017-09-20,12.66,13.42,9.83
2017-09-21,12.66,13.71,9.88
2017-09-22,12.85,13.81,10.01
2017-09-25,13.06,15.65,10.35
2017-09-26,13.02,15.28,10.52
2017-09-27,12.91,15.32,10.32
2017-09-28,12.76,14.98,10.12
2017-09-29,12.49,13.85,10.37
2017-10-02,12.36,13.88,10.21
2017-10-03,12.31,13.62,10.11
2017-10-04,12.38,13.45,10.09
2017-10-05,12.18,12.88,10.03
2017-10-06,12.44,13.33,10.07
2017-10-09,12.73,14.04,10.57
2017-10-10,12.47,14.29,10.77
2017-10-11,12.24,14.09,10.63
2017-10-12,12.26,14.33,10.4
2017-10-13,11.98,13.97,10.19
2017-10-16,11.94,14.49,10.05
2017-10-17,12.05,14.40,10.42
2017-10-18,11.92,14.32,10.93
2017-10-19,11.96,14.64,11.39
2017-10-20,11.85,14.32,11.69
2017-10-23,12.55,15.74,12.52
2017-10-24,12.67,15.51,13.59
2017-10-25,12.95,16.31,12.66
2017-10-26,12.93,15.82,13.31
2017-10-27,12.23,14.30,11.89
2017-10-30,12.57,15.05,12.55
2017-10-31,12.38,15.06,11.0
2017-11-01,12.57,14.95,10.83
2017-11-02,12.68,14.70,10.9
2017-11-03,12.42,13.90,10.23
2017-11-06,12.57,13.90,10.4
2017-11-07,12.76,14.12,10.41
2017-11-08,12.88,14.06,10.26
2017-11-09,13.14,15.04,11.35
2017-11-10,13.61,15.03,11.57
2017-11-13,13.75,14.84,11.56
2017-11-14,13.93,15.00,11.95
2017-11-15,14.66,16.09,13.53
2017-11-16,13.96,14.31,12.32
2017-11-17,13.8,13.79,12.38
2017-11-20,13.28,13.82,11.48
2017-11-21,12.55,12.78,10.67
2017-11-22,12.44,12.74,10.92
2017-11-23,.,.,.
2017-11-24,12.42,12.38,11.21
2017-11-27,12.57,13.04,10.99
